date,open,high,low,close,volume,Name
01-01-2018,47.62,47.82,47.41,47.7,3497588,Cardano
02-01-2018,47.38,47.82,47.125,47.45,3735290,Cardano
05-01-2018,47.45,47.84,47.3501,47.63,2172212,Cardano
06-01-2018,47.55,47.8499,47.37,47.39,1642797,Cardano
07-01-2018,47.17,47.48,46.83,47.1,2397741,Cardano
08-01-2018,47.32,47.66,47.03,47.51,2974475,Cardano
09-01-2018,47.38,47.775,47.09,47.18,1891309,Cardano
12-01-2018,46.87,47.33,46.85,47.2,1807937,Cardano
13-01-2018,47.37,47.41,46.92,47.14,1960256,Cardano
14-01-2018,47.14,47.14,46.68,46.84,2115128,Cardano
15-01-2018,46.37,46.39,45.705,45.87,2616802,Cardano
16-01-2018,45.94,45.955,45.3,45.4,2829158,Cardano
19-01-2018,45.44,45.52,44.8799,44.89,2185789,Cardano
20-01-2018,44.77,45.45,44.7,45.07,2214429,Cardano
21-01-2018,45.01,45.51,44.8,45.14,2515511,Cardano
22-01-2018,45.1,45.71,45.09,45.68,1699626,Cardano
23-01-2018,45.85,45.88,45.405,45.77,2410696,Cardano
26-01-2018,46.25,46.61,46.01,46.06,2591771,Cardano
27-01-2018,45.55,45.875,45.27,45.5,2227935,Cardano
28-01-2018,45.58,45.915,45.49,45.53,1971473,Cardano
29-01-2018,45.5,46.14,45.35,45.93,1738910,Cardano
30-01-2018,45.88,46.11,45.57,45.75,2211503,Cardano
03-02-2018,46.21,46.5655,45.7,45.88,1955490,Cardano
04-02-2018,45.76,47.17,45.76,46.93,5402222,Cardano
05-02-2018,46.88,47.34,46.68,46.731,2379829,Cardano
06-02-2018,46.89,47.3,46.26,46.87,3140873,Cardano
09-02-2018,47.11,47.27,46.99,47.25,1931658,Cardano
10-02-2018,47.62,48.065,47.51,48.02,2831322,Cardano
11-02-2018,48,48.33,47.945,48.2,2625124,Cardano
12-02-2018,48.07,48.09,47.56,47.64,3024064,Cardano
13-02-2018,47.66,47.96,47.64,47.76,2571572,Cardano
16-02-2018,48.17,48.705,47.97,48.14,4498273,Cardano
17-02-2018,48.19,48.49,47.92,48.14,6826894,Cardano
18-02-2018,51.68,52.67,51.06,52.58,15268245,Cardano
19-02-2018,52.05,52.395,51.575,51.869,7125617,Cardano
20-02-2018,51.87,52.96,51.68,52.31,12323349,Cardano
23-02-2018,52.07,52.47,51.615,51.8,3183405,Cardano
24-02-2018,51.79,51.88,51.07,51.42,3077006,Cardano
25-02-2018,51.48,52.08,51.42,51.87,4009398,Cardano
26-02-2018,52,52.38,51.81,52.1,2902916,Cardano
27-02-2018,51.71,52.48,51.65,52.03,2382014,Cardano
02-03-2018,51.5,52.15,51.202,51.94,2748601,Cardano
01-03-2018,52.1,52.48,51.84,52.43,3243269,Cardano
02-03-2018,51.79,52.28,51.29,51.52,3691156,Cardano
03-03-2018,51.61,51.65,50.54,50.88,3862191,Cardano
04-03-2018,50.09,51.67,50.02,51.57,3880870,Cardano
07-03-2018,51.05,51.34,50.79,50.82,2582671,Cardano
08-03-2018,50.93,50.97,49.44,49.58,4963679,Cardano
09-03-2018,49.62,49.87,48.87,49.45,4347378,Cardano
10-03-2018,50.06,51.22,49.86,51.165,3740948,Cardano
11-03-2018,50.82,52.22,50.82,52.19,3410470,Cardano
14-03-2018,51.9,52.8279,51.72,52.63,4910001,Cardano
15-03-2018,52.31,52.78,51.81,51.93,3658815,Cardano
16-03-2018,51.54,52.58,51.54,51.91,3367662,Cardano
17-03-2018,51.87,52.31,51.7,52.065,3776599,Cardano
18-03-2018,52.15,52.78,52,52.63,4210148,Cardano
21-03-2018,52.73,53.27,52.71,53.08,3739740,Cardano
22-03-2018,53.47,53.57,52.99,53.17,4375833,Cardano
23-03-2018,52.75,53.45,52.155,53.06,4386787,Cardano
24-03-2018,53.06,54.58,53.05,54.21,5717182,Cardano
25-03-2018,54.07,54.2,53.46,53.81,6186140,Cardano
28-03-2018,53.91,54.37,53.59,53.93,3505008,Cardano
29-03-2018,54,55.12,53.91,54.86,5148291,Cardano
30-03-2018,54.87,55.07,53.69,54.1,3482486,Cardano
31-03-2018,54.01,54.56,53.9,54.22,3509466,Cardano
01-04-2018,54.61,54.675,54.14,54.61,2719983,Cardano
04-04-2018,55.01,55.42,54.66,55.39,3433601,Cardano
05-04-2018,55.24,55.28,54.67,54.79,3616606,Cardano
06-04-2018,54.9,55.105,54.54,54.88,3286055,Cardano
07-04-2018,55.05,55.17,53.1,53.168,5526686,Cardano
08-04-2018,53.42,54.93,53.33,54.84,5940947,Cardano
11-04-2018,54.85,56.18,54.49,56.18,4221793,Cardano
12-04-2018,55.84,56.34,55.6,56.24,2929235,Cardano
13-04-2018,55.59,57.59,55.59,57.55,5170755,Cardano
14-04-2018,57.56,57.99,56.91,57.17,4571882,Cardano
15-04-2018,57.54,57.59,56.78,57.35,2909903,Cardano
18-04-2018,57.45,57.49,56.4,56.6,3173558,Cardano
19-04-2018,56.73,56.73,55.65,55.77,3405010,Cardano
20-04-2018,55.98,56.32,55.8,55.94,2931259,Cardano
21-04-2018,56.28,56.59,55.86,56.23,2461187,Cardano
22-04-2018,56.26,56.5,55.89,56.41,2890754,Cardano
25-04-2018,56.62,57.18,56.5,56.95,2986379,Cardano
26-04-2018,56.87,56.89,56.2,56.7,2840970,Cardano
27-04-2018,56.85,57.03,56.68,56.91,2134011,Cardano
29-04-2018,57.12,57.15,56.6225,56.78,965238,Cardano
02-05-2018,56.74,57.03,56.61,56.76,1950754,Cardano
03-05-2018,56.63,57.06,56.39,56.4,4129531,Cardano
04-05-2018,56.19,56.43,55.42,56.05,3663514,Cardano
05-05-2018,55.63,55.75,54.47,55.04,7792707,Cardano
06-05-2018,55.99,56.1,55.5502,55.6,3334370,Cardano
09-05-2018,55.94,56.05,55.24,55.44,3397886,Cardano
10-05-2018,55.38,55.39,54.65,55.32,3787264,Cardano
11-05-2018,55.25,55.595,54.575,54.64,3990031,Cardano
12-05-2018,54.44,54.9399,53.9301,53.99,6248166,Cardano
13-05-2018,58.06,61.09,58,60.89,15848121,Cardano
16-05-2018,60.63,60.88,58.395,58.5,8785998,Cardano
17-05-2018,58.5,58.88,57.54,57.67,6361393,Cardano
18-05-2018,57.58,59.07,57.02,59.04,4975484,Cardano
19-05-2018,58.73,58.9845,58.07,58.13,3310530,Cardano
20-05-2018,58.42,59.55,58.22,59.26,5363175,Cardano
23-05-2018,59.74,59.89,59.12,59.47,1950198,Cardano
24-05-2018,59.58,59.78,59.22,59.53,846684,Cardano
26-05-2018,59.53,59.99,59.48,59.58,1026504,Cardano
27-05-2018,59.73,59.99,59.28,59.51,1267021,Cardano
30-05-2018,59.67,59.8,59.24,59.55,1329125,Cardano
31-05-2018,59.6,59.915,59.56,59.879,1391266,Cardano
02-06-2018,59.06,59.53,58.94,59.29,2746370,Cardano
03-06-2018,59.19,59.685,59.11,59.16,1588951,Cardano
06-06-2018,58.06,58.77,58.01,58.12,3753914,Cardano
07-06-2018,58.26,59.05,58.06,58.97,2963608,Cardano
08-06-2018,59.12,59.28,58.46,58.9,3455956,Cardano
09-06-2018,58.99,59.53,58.72,59.09,2427430,Cardano
10-06-2018,59.35,59.63,58.95,59.53,1829065,Cardano
13-06-2018,59.28,59.44,58.41,58.6,2928748,Cardano
14-06-2018,58.68,60.53,58.63,60.37,4180051,Cardano
15-06-2018,60.44,61.81,60.4,61.68,4220336,Cardano
16-06-2018,61.59,61.98,61.26,61.63,3747779,Cardano
17-06-2018,61.02,61.5999,60.8,61.37,3314520,Cardano
21-06-2018,61.5,61.79,60.7,60.85,3198693,Cardano
22-06-2018,60.93,61.81,60.7,61.77,3593983,Cardano
23-06-2018,61.18,61.43,60.32,60.88,2671273,Cardano
24-06-2018,60.3,60.44,59.09,59.09,2920077,Cardano
27-06-2018,58.11,58.88,57.86,58.36,5257958,Cardano
28-06-2018,57.98,59.46,57.88,59.11,3529455,Cardano
29-06-2018,58.61,59.18,58.17,58.46,3585389,Cardano
30-06-2018,59.12,59.9,59.02,59.39,2768347,Cardano
01-07-2018,58.15,59.54,58.09,59.19,3112871,Cardano
03-07-2018,59.08,59.255,57.32,58.09,6649084,Cardano
04-07-2018,58.48,59.74,57.65,59.72,3593173,Cardano
05-07-2018,59.54,61.02,59.271,61,5122619,Cardano
06-07-2018,60.7,61.65,60.65,61.34,2898235,Cardano
07-07-2018,61.58,63.24,61.3,62.88,4823760,Cardano
10-07-2018,62.73,63.801,62.52,63.78,2833408,Cardano
11-07-2018,64.48,64.88,63.66,63.97,4648164,Cardano
12-07-2018,64.21,65.15,64.09,65.14,3137832,Cardano
13-07-2018,64.84,67.11,64.83,67.04,3606875,Cardano
14-07-2018,67.48,68.485,67,68.34,6234518,Cardano
18-07-2018,68.62,69.1,68,68.66,3757939,Cardano
19-07-2018,68.45,69.43,67.675,67.99,3996754,Cardano
20-07-2018,68.19,68.66,67.7,68.48,3162167,Cardano
21-07-2018,67.82,68.44,67.55,68.22,3610158,Cardano
24-07-2018,68.54,69.28,68,68.765,2811705,Cardano
25-07-2018,68.71,68.76,67.63,68.01,3574496,Cardano
26-07-2018,67.73,68.95,67.65,67.82,3068166,Cardano
27-07-2018,67.9,70.075,67.82,69.92,4724503,Cardano
28-07-2018,70.25,71.11,67.83,68.63,5728691,Cardano
03-08-2018,68.06,68.15,67.14,67.86,3394950,Cardano
04-08-2018,68.6,69.04,68.5,68.6,5427902,Cardano
05-08-2018,68.79,69.03,68.52,68.9,3070141,Cardano
06-08-2018,69.14,69.42,68.85,68.92,3059167,Cardano
07-08-2018,69.21,69.31,67.97,68.52,2500313,Cardano
10-08-2018,68.68,68.68,67.31,68.04,3032829,Cardano
11-08-2018,68.19,68.6,67.25,67.47,3344977,Cardano
12-08-2018,67.06,68.1,66.75,68.06,2433603,Cardano
13-08-2018,68.48,68.83,66.625,67.08,2870932,Cardano
14-08-2018,67.7,67.7,66.87,67.19,3006693,Cardano
17-08-2018,67.89,69.35,67.7301,68.17,3933636,Cardano
18-08-2018,67.66,70.24,67.52,68.52,11438540,Cardano
19-08-2018,69.01,69.01,66.15,67.63,7683089,Cardano
20-08-2018,67.55,69.08,67.44,68.49,5280229,Cardano
21-08-2018,69.06,69.06,66.91,67.14,5477183,Cardano
24-08-2018,67.22,67.4768,64.77,65.24,5905655,Cardano
25-08-2018,65.75,66.735,65.06,65.81,4245508,Cardano
26-08-2018,66.1,66.39,63.88,63.9,4714001,Cardano
27-08-2018,63.6,65.16,63.05,64.53,5556655,Cardano
28-08-2018,64.71,65.605,64.15,64.88,4019774,Cardano
31-08-2018,64.87,65.95,64.62,65.74,3213894,Cardano
01-09-2018,65.9,66.215,65.44,65.93,3398428,Cardano
02-09-2018,66.07,66.31,65.12,65.48,2587043,Cardano
03-09-2018,65.5,65.5,62.17,62.45,6984492,Cardano
04-09-2018,62.92,62.92,61.1,61.32,6157470,Cardano
07-09-2018,61.2,61.2,59.63,60.47,6271137,Cardano
08-09-2018,60.53,62.25,60.11,61.82,6709995,Cardano
09-09-2018,62,63.6904,61.555,63.46,6427389,Cardano
10-09-2018,63.05,63.45,61.27,61.49,5648690,Cardano
11-09-2018,60.89,61.75,60.022,60.5,5930687,Cardano
14-09-2018,61.18,61.66,60.55,61.39,3234013,Cardano
15-09-2018,61.5,62.2925,60.5,62.105,3598619,Cardano
16-09-2018,62.27,63.14,62.25,63.04,3370603,Cardano
17-09-2018,62.96,64.23,62.53,64.04,3746019,Cardano
21-09-2018,64,64.46,63.56,64.3,2077304,Cardano
22-09-2018,64.06,64.74,63.76,64.48,3854878,Cardano
23-09-2018,64.23,64.58,63.78,64.39,2863697,Cardano
24-09-2018,64.89,65,62.93,63.22,3961243,Cardano
25-09-2018,62.92,63.03,61.56,61.61,4288456,Cardano
28-09-2018,61.84,62.17,59.62,60.4,4375789,Cardano
29-09-2018,60.57,60.93,59.905,60.91,3531625,Cardano
30-09-2018,60.87,61.8,60.63,61.69,3722068,Cardano
01-10-2018,61.69,63.1045,61.31,62.59,2839294,Cardano
02-10-2018,62.86,62.97,61.53,61.56,2365346,Cardano
05-10-2018,61.2,61.98,60.88,61.44,2070172,Cardano
06-10-2018,61.15,61.35,59.34,59.44,3913160,Cardano
07-10-2018,59.56,59.68,57.15,58.63,7061082,Cardano
08-10-2018,58.34,60.61,57.901,59.08,3824949,Cardano
09-10-2018,59.14,59.61,58.1675,59.59,3607876,Cardano
12-10-2018,59.77,61.045,59.74,60.7,2863613,Cardano
13-10-2018,60.81,60.97,60.14,60.81,2938421,Cardano
14-10-2018,59.95,61.35,59.95,60.88,2497810,Cardano
15-10-2018,60.71,60.95,59.56,60.2,5699227,Cardano
16-10-2018,60.65,61.69,59.93,61.64,3651241,Cardano
19-10-2018,61.27,62.84,61.26,62.2,2817642,Cardano
20-10-2018,62.12,62.45,61.42,61.71,1865344,Cardano
21-10-2018,61.73,62.66,61.53,62.47,1414109,Cardano
22-10-2018,62.29,63.46,61.911,63.15,1814664,Cardano
23-10-2018,63.33,64.48,62.84,64.3,2281916,Cardano
27-10-2018,64.64,65.485,64.61,65.25,2156589,Cardano
28-10-2018,65.43,65.48,64.79,64.84,2198354,Cardano
29-10-2018,64.93,65.82,64.9262,65.45,2060964,Cardano
30-10-2018,65.75,65.75,64.17,64.54,2444139,Cardano
02-11-2018,64.54,65.04,63.68,64.64,1427741,Cardano
03-11-2018,64.19,64.46,63.49,64.09,3010166,Cardano
04-11-2018,64.1,64.73,63.62,64.17,2675597,Cardano
05-11-2018,64.3,65.619,63.925,65.47,2041860,Cardano
06-11-2018,65.99,67.32,65.69,66.91,3630237,Cardano
09-11-2018,66.7,67.38,66.59,66.93,1339828,Cardano
10-11-2018,66.69,67.1899,66.46,66.96,1568263,Cardano
11-11-2018,66.9,67.5,66.66,67.46,1607900,Cardano
12-11-2018,67.23,67.46,66.28,66.56,1940112,Cardano
13-11-2018,66.7,66.95,66.25,66.82,2981070,Cardano
16-11-2018,66.8,67.79,66.52,67.62,4370384,Cardano
17-11-2018,67.36,68,66.86,67.54,6654142,Cardano
18-11-2018,73.82,74.69,72.1,73.08,11379268,Cardano
19-11-2018,73.17,73.57,72.2401,72.95,4413446,Cardano
20-11-2018,73.04,73.15,72.545,72.61,3904720,Cardano
23-11-2018,72.74,73.16,72.29,72.89,2354491,Cardano
24-11-2018,72.95,73.28,72.175,72.38,2948629,Cardano
25-11-2018,72.27,72.7599,72.12,72.44,2218848,Cardano
26-11-2018,72.44,72.9,72.175,72.85,2075399,Cardano
27-11-2018,72.62,72.765,71.76,72,7315469,Cardano
30-11-2018,72.43,72.74,71.955,72.36,2771273,Cardano
01-12-2018,72.09,73.99,71.8,73.01,4718434,Cardano
02-12-2018,72.65,73.24,72.6,72.76,2682086,Cardano
03-12-2018,72.95,73.71,72.68,73.57,1396076,Cardano
07-12-2018,73.07,73.42,72.577,72.68,1768272,Cardano
08-12-2018,72.59,72.87,70.87,71.14,2789116,Cardano
09-12-2018,71.11,71.97,71.11,71.57,1749489,Cardano
10-12-2018,70.46,72.08,70.31,71.7,1853157,Cardano
11-12-2018,71.73,72.44,71.05,72.26,1930580,Cardano
14-12-2018,72.55,73.26,72.46,72.88,1862544,Cardano
15-12-2018,72.8,73.11,71.87,72.29,2752669,Cardano
16-12-2018,72.55,72.87,72.19,72.38,1512639,Cardano
17-12-2018,72.11,72.47,71.31,71.39,2032437,Cardano
18-12-2018,71.9,72.5799,71.35,72.55,2856852,Cardano
21-12-2018,72.5,72.65,71.7,71.96,1906069,Cardano
22-12-2018,72.13,72.83,71.91,72.26,1769531,Cardano
23-12-2018,72.34,72.5499,71.48,72.04,1873790,Cardano
24-12-2018,72.3,72.9,72.2,72.795,2414071,Cardano
25-12-2018,72.54,73.151,72.23,72.62,1996681,Cardano
28-12-2018,72.39,73.02,71.84,72.7,1721815,Cardano
29-12-2018,72.7,73.25,72.24,72.27,1916097,Cardano
30-12-2018,72.5,72.7,71.47,71.89,2667626,Cardano
31-12-2018,71.31,71.54,69.01,69.2499,3822933,Cardano
01-01-2019,69.01,69.55,68.52,68.94,2109007,Cardano
04-01-2019,68.95,69.2395,68.35,68.77,3037307,Cardano
05-01-2019,68.3,69.55,68.29,68.97,3456650,Cardano
06-01-2019,68.73,69.07,68.22,68.23,2455656,Cardano
07-01-2019,68.69,68.8795,67.57,67.83,2292520,Cardano
08-01-2019,68.08,68.64,67.74,68.39,1573232,Cardano
11-01-2019,68.5,69.18,68.28,68.97,2196937,Cardano
12-01-2019,68.61,68.99,68.2,68.785,1919431,Cardano
13-01-2019,69.12,69.97,68.36,69.79,1881814,Cardano
14-01-2019,69.89,70.07,69.59,70.05,1318652,Cardano
15-01-2019,70.88,70.91,69.58,70.07,4311632,Cardano
18-01-2019,70.44,71.1,70.39,71.06,1707275,Cardano
19-01-2019,71.09,72.08,71.06,72.05,2003901,Cardano
20-01-2019,71.78,72,70.75,71.02,3395267,Cardano
21-01-2019,71.07,71.9,70.83,71.73,1886928,Cardano
22-01-2019,71.89,72.29,71.545,72.04,1443894,Cardano
25-01-2019,72.44,72.57,71.63,71.82,1709031,Cardano
26-01-2019,71.79,72.25,71.495,71.53,1848229,Cardano
27-01-2019,71.53,72.09,71.37,71.55,1705551,Cardano
28-01-2019,71.23,71.72,70.86,71.37,1062891,Cardano
29-01-2019,71.77,72.0975,71.4,71.9,1659465,Cardano
02-02-2019,72.06,72.59,71.84,72.1,2161445,Cardano
03-02-2019,72.55,72.8,71.99,72.43,1971420,Cardano
04-02-2019,72.63,73.2,72.26,72.455,1976048,Cardano
05-02-2019,72.6,73.13,72.41,73.13,1736191,Cardano
08-02-2019,72.87,73.55,72.81,73.39,1378365,Cardano
09-02-2019,73.58,73.58,72.34,72.42,1648564,Cardano
10-02-2019,72.25,72.75,71.84,72.33,2213470,Cardano
11-02-2019,72.03,72.5699,71.78,72.42,1708796,Cardano
12-02-2019,72.4,72.49,70.795,70.98,3145623,Cardano
15-02-2019,70.63,70.96,69.37,70.27,3867962,Cardano
16-02-2019,70.01,70.96,69.19,70.73,5965195,Cardano
17-02-2019,68.03,69.09,67.16,67.3,9471253,Cardano
18-02-2019,67.28,68.15,67.1,67.91,5173855,Cardano
19-02-2019,68.12,68.2,66.35,66.94,6790056,Cardano
22-02-2019,66.7,67.225,65.79,67.2,4128969,Cardano
23-02-2019,67.11,68.07,66.85,67.79,4414139,Cardano
24-02-2019,67.77,69.25,67.6,69.03,3885294,Cardano
25-02-2019,68.85,69.02,67.53,67.71,3622948,Cardano
26-02-2019,67.49,68.42,67.42,68.355,2286609,Cardano
01-03-2019,67.69,69.49,67.55,69.22,3379570,Cardano
02-03-2019,69.49,69.5,68.53,69.19,2887348,Cardano
01-03-2019,69.13,69.13,67.51,67.54,4655158,Cardano
02-03-2019,67.83,67.9512,66.15,67.06,3936898,Cardano
03-03-2019,67.59,68.67,67.59,68.4,2874110,Cardano
06-03-2019,68.56,68.8,67.45,67.67,1586276,Cardano
07-03-2019,67.4,67.63,65.93,65.96,3308165,Cardano
08-03-2019,66,68.09,65.411,67.99,3562500,Cardano
09-03-2019,67.83,67.96,65.48,65.66,3376811,Cardano
10-03-2019,65.37,65.58,63.29,63.29,4647988,Cardano
13-03-2019,63.01,63.35,61.5301,61.68,4822097,Cardano
14-03-2019,62.17,62.3,60.69,60.88,4189537,Cardano
15-03-2019,59.61,62.65,58.51,62.19,8333625,Cardano
16-03-2019,60.72,63.72,60.72,62.86,6639958,Cardano
17-03-2019,63.46,65.13,63.46,64.52,6540794,Cardano
20-03-2019,64.25,64.73,63.7,64.68,4266231,Cardano
21-03-2019,64.84,66.56,64.51,66.425,3229897,Cardano
22-03-2019,66.31,66.49,64.99,65.04,2363348,Cardano
23-03-2019,65.62,66.4,65.17,65.92,1783779,Cardano
24-03-2019,66.26,67.085,65.5,67.01,1391572,Cardano
27-03-2019,66.84,67.34,66.31,67.03,1490821,Cardano
28-03-2019,67.45,68.51,67.2,68.37,1951060,Cardano
29-03-2019,68.21,68.81,67.52,67.93,2054404,Cardano
30-03-2019,67.23,68.61,67.23,68.57,1896316,Cardano
