date,open,high,low,close,volume,Name
11-11-2017,85.89,86.41,85.6,85.69,486943,Tata Power
12-11-2017,86.09,86.41,85.04,85.35,461225,Tata Power
13-11-2017,85.44,86.31,85.2,85.75,467135,Tata Power
14-11-2017,85.61,86.64,84.64,85.48,521885,Tata Power
17-11-2017,85.58,86.45,85.11,85.48,521605,Tata Power
18-11-2017,85.5,86.71,85.14,86.69,345327,Tata Power
19-11-2017,86.3,87.48,85.44,87.07,1079382,Tata Power
20-11-2017,86.69,86.8,85.73,85.88,704470,Tata Power
21-11-2017,86.02,86.08,83.57,83.74,967910,Tata Power
24-11-2017,82.85,83.87,82.49,83.22,705916,Tata Power
25-11-2017,83.71,84.57,83.71,84.39,502760,Tata Power
26-11-2017,83.78,84.05,82.47,82.75,1178603,Tata Power
27-11-2017,83.22,83.75,82.86,83.02,673148,Tata Power
28-11-2017,83.01,84.75,82.701,84.17,831572,Tata Power
01-12-2017,84.72,85.7,84.46,84.89,721400,Tata Power
02-12-2017,85,85.66,84.04,84.47,456606,Tata Power
03-12-2017,84.22,85.2,84.03,84.99,263292,Tata Power
05-12-2017,85.62,85.9,84.445,85.58,273927,Tata Power
08-12-2017,86.1,87.01,85.94,86.72,616947,Tata Power
09-12-2017,87.02,87.16,86.14,86.2,376883,Tata Power
10-12-2017,86.25,86.31,85.6,85.75,829292,Tata Power
11-12-2017,86.5,86.72,85.71,85.76,788705,Tata Power
12-12-2017,85.93,86.325,85.33,85.67,505608,Tata Power
15-12-2017,85.9,86.48,85.13,86.38,461132,Tata Power
16-12-2017,86.29,86.65,84.85,85.38,450233,Tata Power
17-12-2017,85.55,85.8899,84.44,84.49,460794,Tata Power
18-12-2017,84.5,85.658,84.4,85.5,1015379,Tata Power
19-12-2017,85.15,85.74,85.01,85.21,355870,Tata Power
22-12-2017,85.05,85.99,84.58,85.75,548245,Tata Power
23-12-2017,85.99,86.59,85.46,85.7,584951,Tata Power
24-12-2017,85.82,85.95,84.27,84.53,517914,Tata Power
25-12-2017,84.9,85.46,84.05,85.22,925239,Tata Power
26-12-2017,85.93,86.43,85.38,85.64,620020,Tata Power
29-12-2017,85.61,85.88,84.93,85.33,332079,Tata Power
30-12-2017,85.53,85.8,85.15,85.19,482683,Tata Power
31-12-2017,85.25,86.07,85.01,85.49,521438,Tata Power
01-01-2018,86.17,86.72,85.47,86.43,912870,Tata Power
02-01-2018,86.29,86.52,85.83,86.47,412710,Tata Power
05-01-2018,86.19,86.8,85.9,86.41,445663,Tata Power
06-01-2018,86.42,86.42,85.5,86.18,637603,Tata Power
07-01-2018,85.82,85.93,84.82,85.29,996419,Tata Power
08-01-2018,86,86.14,82.33,84.65,2492126,Tata Power
09-01-2018,84.34,86.24,84.06,86.17,1403641,Tata Power
12-01-2018,86.14,86.5,85.41,85.45,687062,Tata Power
13-01-2018,85.73,87.93,85.41,87.49,1200814,Tata Power
14-01-2018,87.28,87.67,86.51,86.55,405514,Tata Power
15-01-2018,85.94,86.27,84.87,84.88,717742,Tata Power
16-01-2018,84.66,84.86,83.72,83.8,640928,Tata Power
19-01-2018,83.75,84.43,83.266,83.35,680878,Tata Power
20-01-2018,83.53,85.09,83.32,84.66,604152,Tata Power
21-01-2018,84.58,85.22,84.199,84.73,685657,Tata Power
22-01-2018,84.67,85.25,84.53,84.8,382168,Tata Power
23-01-2018,85.04,86.17,84.77,86.01,481871,Tata Power
26-01-2018,86.14,86.9,86.02,86.1,267638,Tata Power
27-01-2018,85.32,85.61,84.53,84.53,583298,Tata Power
28-01-2018,84.4,84.74,83.95,84.07,311116,Tata Power
29-01-2018,84,84.59,83.68,84.26,403065,Tata Power
30-01-2018,83.76,84.13,82.73,83.07,658397,Tata Power
03-02-2018,84.3499,84.3499,82.41,82.78,904215,Tata Power
04-02-2018,82.85,83.04,82.35,82.78,854656,Tata Power
05-02-2018,82.71,83.49,82.71,83.04,296300,Tata Power
06-02-2018,83.04,83.388,81.91,82.12,546813,Tata Power
09-02-2018,82.31,82.96,82.31,82.64,406982,Tata Power
10-02-2018,82.99,84.26,82.925,84.08,727645,Tata Power
11-02-2018,84.05,84.5495,83.762,84.44,285361,Tata Power
12-02-2018,84.33,84.5,83.04,83.37,380120,Tata Power
13-02-2018,83.58,83.58,82.26,82.38,414350,Tata Power
16-02-2018,83.02,83.21,82.67,82.72,573486,Tata Power
17-02-2018,82.67,83.15,82.47,82.93,337169,Tata Power
18-02-2018,83.05,83.42,82.09,83.36,504959,Tata Power
19-02-2018,83.41,84.07,83.3959,83.71,733302,Tata Power
20-02-2018,84.17,84.31,83.6,83.65,775526,Tata Power
23-02-2018,83.57,83.7,82.47,82.79,696205,Tata Power
24-02-2018,82.6,83.59,82.24,83.1,666201,Tata Power
25-02-2018,83.13,84.57,82.97,84.46,768903,Tata Power
26-02-2018,84.6,85.09,84.41,84.68,541457,Tata Power
27-02-2018,84.2,85.31,84.2,85.06,639589,Tata Power
02-03-2018,84.34,85.82,84.14,85.68,722690,Tata Power
01-03-2018,85.7,86.94,85.6,86.48,1005083,Tata Power
02-03-2018,85.9,86.05,85,85.62,437455,Tata Power
03-03-2018,85.36,85.81,84.28,84.9,423083,Tata Power
04-03-2018,84.87,86.17,84.86,86.16,281474,Tata Power
07-03-2018,85.76,85.76,84.65,84.98,455589,Tata Power
08-03-2018,84.84,85.5,84.04,84.25,494594,Tata Power
09-03-2018,84.22,84.409,83.28,83.48,530068,Tata Power
10-03-2018,84.25,84.8,83.57,84.76,483711,Tata Power
11-03-2018,84.82,85.35,83.88,85.33,504048,Tata Power
14-03-2018,85.16,86.62,85,86.61,405140,Tata Power
15-03-2018,86.3,86.3,85.25,85.5,585163,Tata Power
16-03-2018,100.26,102.3,98.15,99.16,7301825,Tata Power
17-03-2018,99.65,100.97,98.82,100.22,3577613,Tata Power
18-03-2018,100.35,101.91,100.35,101.7,1300538,Tata Power
21-03-2018,102.11,102.4,100.77,101.45,615842,Tata Power
22-03-2018,102,102.6,101.04,101.72,779293,Tata Power
23-03-2018,101.73,102.84,101.3,102.77,498801,Tata Power
24-03-2018,102.44,102.51,101.501,102.42,767372,Tata Power
25-03-2018,104.32,105.74,104.02,105.67,826670,Tata Power
28-03-2018,105.67,105.82,103.85,104,617865,Tata Power
29-03-2018,103.95,104.51,102.97,103.3,952116,Tata Power
30-03-2018,103.27,103.86,102.03,103,729422,Tata Power
31-03-2018,103,104,102.18,102.18,981470,Tata Power
01-04-2018,101.26,103.14,100.27,102.91,977305,Tata Power
04-04-2018,102.86,103.27,102.32,102.38,675957,Tata Power
05-04-2018,102.27,103.28,101.52,102.26,618556,Tata Power
06-04-2018,103,103.02,101.14,101.51,687013,Tata Power
07-04-2018,101.51,102.25,99.58,99.67,651130,Tata Power
08-04-2018,99.92,100.96,99.65,99.96,426146,Tata Power
11-04-2018,99.76,102.53,99.76,102.44,728294,Tata Power
12-04-2018,101.98,102.31,101.5,102.24,419043,Tata Power
13-04-2018,102.07,103.186,101.905,102.68,367305,Tata Power
14-04-2018,102.58,102.95,101.14,101.88,288979,Tata Power
15-04-2018,102.25,102.54,101.69,102.34,402607,Tata Power
18-04-2018,102.68,102.99,100.9,101.31,407272,Tata Power
19-04-2018,101.33,101.33,99.99,100.06,476406,Tata Power
20-04-2018,100.81,101.38,99.758,100.67,308801,Tata Power
21-04-2018,103,103.88,102.16,103.04,949907,Tata Power
22-04-2018,103,103.22,102.205,103.1,915524,Tata Power
25-04-2018,103.05,103.42,102.15,103.12,750068,Tata Power
26-04-2018,103,105.84,102.95,104.51,2340809,Tata Power
27-04-2018,105.26,105.67,104.41,105.03,400589,Tata Power
29-04-2018,104.88,105.11,104.01,104.01,247646,Tata Power
02-05-2018,104.35,106.4,103.94,106.05,650394,Tata Power
03-05-2018,105.27,110.24,105.27,110.12,1766614,Tata Power
04-05-2018,109.25,110.719,107.2525,108.71,1425396,Tata Power
05-05-2018,107.65,108.62,107,107.95,852848,Tata Power
06-05-2018,109.65,109.9,106.75,107.55,1178251,Tata Power
09-05-2018,107.75,108.6,106.94,107.33,760608,Tata Power
10-05-2018,108.47,114.53,108.23,112.45,1707514,Tata Power
11-05-2018,112.55,112.95,109.89,110.05,1046781,Tata Power
12-05-2018,109.78,111.08,109.56,110.93,941837,Tata Power
13-05-2018,113.55,113.55,111.19,112.85,1433146,Tata Power
16-05-2018,113.01,113.4,111.88,112.27,774396,Tata Power
17-05-2018,112.63,112.88,111.03,111.46,847242,Tata Power
18-05-2018,111.85,112.56,109.88,112.27,1104471,Tata Power
19-05-2018,112.2,112.4788,110.75,111.4,623459,Tata Power
20-05-2018,111.51,112.96,111.51,112.36,1013958,Tata Power
23-05-2018,112.78,113.34,112.19,112.84,620036,Tata Power
24-05-2018,112.77,113.94,112.58,113.28,130721,Tata Power
26-05-2018,113.17,113.97,112.56,113.17,563417,Tata Power
27-05-2018,113.3,114.94,112.63,112.92,364184,Tata Power
30-05-2018,113.34,113.58,111.76,112.63,479673,Tata Power
31-05-2018,112.8,114.41,112.49,113.68,381277,Tata Power
02-06-2018,113.36,114.88,112.29,112.74,542720,Tata Power
03-06-2018,114.23,117.33,113.58,115.88,987727,Tata Power
06-06-2018,116.1,116.91,114.44,114.8,1030199,Tata Power
07-06-2018,114.98,116.4,114.63,116.18,922838,Tata Power
08-06-2018,115.47,116.615,114.91,115.3,777186,Tata Power
09-06-2018,116.06,117.22,115.71,116.55,486820,Tata Power
10-06-2018,117.28,118.797,116.64,118.64,678579,Tata Power
13-06-2018,118.45,118.99,116.77,117.29,941758,Tata Power
14-06-2018,118.4,120.99,116.82,120.6,819548,Tata Power
15-06-2018,120.65,122.54,119.71,120.47,978648,Tata Power
16-06-2018,120.22,121.25,119.15,120.88,609921,Tata Power
17-06-2018,120.81,122.02,120.085,121.44,692365,Tata Power
21-06-2018,122.73,123.31,120.96,121,821501,Tata Power
22-06-2018,121.39,121.7099,119.746,120.75,502033,Tata Power
23-06-2018,119.81,120.53,118.29,119.33,659094,Tata Power
24-06-2018,119,120.01,118.47,118.98,782095,Tata Power
27-06-2018,119.485,120.2,116.8,118.4,974308,Tata Power
28-06-2018,118.39,120.66,118.22,119.25,918464,Tata Power
29-06-2018,118.41,119.61,116.79,116.9,643874,Tata Power
30-06-2018,118,118.89,117.45,118.2,585794,Tata Power
01-07-2018,118.23,119.03,116.7,117.81,807507,Tata Power
03-07-2018,118.44,118.648,112.58,113.22,1327836,Tata Power
04-07-2018,113.97,115.11,113.1,113.25,1086068,Tata Power
05-07-2018,112.86,115.22,112.65,113.75,1719309,Tata Power
06-07-2018,124.5,130.09,123,127.86,3374220,Tata Power
07-07-2018,128.63,131.1,127.56,128,1697983,Tata Power
10-07-2018,127.52,128.43,126,126.32,1118541,Tata Power
11-07-2018,126.47,128.87,126.14,128.44,927646,Tata Power
12-07-2018,128.55,129.68,127.29,127.96,663329,Tata Power
13-07-2018,128.2,130,126.84,129.26,802303,Tata Power
14-07-2018,129.71,130.5,128.61,130.34,788753,Tata Power
18-07-2018,130.18,131.32,129.09,129.79,1020341,Tata Power
19-07-2018,129.54,130.482,128.725,128.94,1096169,Tata Power
20-07-2018,128.98,131.06,128.77,130.56,882749,Tata Power
21-07-2018,130.31,131.48,130.31,130.92,884103,Tata Power
24-07-2018,131.31,132.1,129.33,129.5,1050660,Tata Power
25-07-2018,129.64,130.83,128.38,128.5,823056,Tata Power
26-07-2018,129.09,129.82,127.5,128.79,1105504,Tata Power
27-07-2018,128.82,129.09,127.43,128.03,888082,Tata Power
28-07-2018,128.05,131.44,128.05,130.36,1037740,Tata Power
03-08-2018,128.92,130.18,128.13,129.28,777213,Tata Power
04-08-2018,131.33,132.99,129.16,129.42,1126467,Tata Power
05-08-2018,129.42,129.71,128.081,128.59,692745,Tata Power
06-08-2018,129.23,130.32,128.86,129.74,715100,Tata Power
07-08-2018,130.03,131.13,129.46,129.8,530266,Tata Power
10-08-2018,129.82,130.87,128.96,129.78,612853,Tata Power
11-08-2018,130.25,131.49,129.48,129.94,1022219,Tata Power
12-08-2018,128.86,130.01,128.26,129.49,985979,Tata Power
13-08-2018,129.91,129.91,126.81,127.56,754201,Tata Power
14-08-2018,127.45,128.48,126.87,127.6,521620,Tata Power
17-08-2018,128.61,129.5,127.86,129.3,607681,Tata Power
18-08-2018,129.19,129.19,127.65,128.95,802256,Tata Power
19-08-2018,128.84,129.5,126.4835,127.52,575503,Tata Power
20-08-2018,127.37,128.07,126.365,127.75,588673,Tata Power
21-08-2018,128.58,130.9199,127.31,129.33,1985672,Tata Power
24-08-2018,129.44,130.15,127.0919,127.7,525631,Tata Power
25-08-2018,128.23,128.71,126.13,126.56,846445,Tata Power
26-08-2018,127.36,127.51,125.68,125.75,593119,Tata Power
27-08-2018,125.31,128.3,125.07,126.89,735137,Tata Power
28-08-2018,127.61,127.9,126.51,127.65,656435,Tata Power
31-08-2018,128.26,129.6,127.76,129.5,534084,Tata Power
01-09-2018,129.96,131.49,129.6,130.25,775413,Tata Power
02-09-2018,130.45,130.48,129.21,129.86,722284,Tata Power
03-09-2018,130.06,130.3299,128.56,129.4,401789,Tata Power
04-09-2018,128.14,128.77,124.57,124.64,904490,Tata Power
07-09-2018,124.44,124.66,120.52,121.11,1238928,Tata Power
08-09-2018,121.07,122.46,120.3911,122.16,700197,Tata Power
09-09-2018,123.15,124.7,122.36,124.58,580020,Tata Power
10-09-2018,125.63,127.618,121.61,121.61,702937,Tata Power
11-09-2018,120.29,121.6881,119.15,119.25,823117,Tata Power
14-09-2018,120.25,121.55,118.76,120.2,658974,Tata Power
15-09-2018,120.41,121.49,118.86,120.54,539425,Tata Power
16-09-2018,121.45,122.58,120.76,122.51,542224,Tata Power
17-09-2018,122.48,125.34,122.07,123.84,803379,Tata Power
21-09-2018,123.63,124.524,122.95,124.4,476083,Tata Power
22-09-2018,124.53,128.37,124.53,124.61,1221946,Tata Power
23-09-2018,124.4,126.09,123.56,125.15,591985,Tata Power
24-09-2018,124.85,126.04,123.54,125.34,398823,Tata Power
25-09-2018,124.81,125.29,123.01,123.63,635804,Tata Power
28-09-2018,124.6,126.23,122.6004,124.44,714035,Tata Power
29-09-2018,124.37,124.37,121.86,122.83,762928,Tata Power
30-09-2018,123.03,124.47,122.405,124.29,671055,Tata Power
01-10-2018,127.07,127.16,123.76,123.98,377785,Tata Power
02-10-2018,124.26,126.03,124.15,124.69,449314,Tata Power
05-10-2018,123.63,124.7,122.65,124.03,625627,Tata Power
06-10-2018,123.7,124.592,122.84,123.49,628404,Tata Power
07-10-2018,123.64,124.25,121.51,122.45,555869,Tata Power
08-10-2018,123.02,126.1,122.65,125.46,1001404,Tata Power
09-10-2018,125.43,127.87,125.16,127.56,841964,Tata Power
12-10-2018,127.79,128.66,127.26,128.25,755233,Tata Power
13-10-2018,128.69,128.69,126.068,126.41,816834,Tata Power
14-10-2018,126.64,127.02,125.16,126.14,1560130,Tata Power
15-10-2018,130.78,131.45,123.13,127.23,2247233,Tata Power
16-10-2018,126.86,126.99,123.21,124.67,1900414,Tata Power
19-10-2018,124.48,126.47,124.31,125.8,784206,Tata Power
20-10-2018,125.79,125.79,124.12,125.11,891149,Tata Power
21-10-2018,125.11,126.02,123.71,125.58,924936,Tata Power
22-10-2018,125.11,126.67,125.11,125.5,638235,Tata Power
23-10-2018,125.98,126.71,125.49,126.24,512726,Tata Power
27-10-2018,127.03,127.03,124.24,124.44,599257,Tata Power
28-10-2018,124.42,124.8,123,124.11,529337,Tata Power
29-10-2018,125.11,126.35,124.58,125.31,606779,Tata Power
30-10-2018,125.33,127.3,125.33,127.17,679940,Tata Power
02-11-2018,127.22,127.49,126.2005,127.47,509719,Tata Power
03-11-2018,126.88,128.815,126.77,128.23,733592,Tata Power
04-11-2018,127.82,129.51,127.73,129.46,418318,Tata Power
05-11-2018,129.53,130.77,129.16,130.43,605613,Tata Power
06-11-2018,130.65,131.65,130.13,131.41,493035,Tata Power
09-11-2018,131.2,131.97,129.79,130.71,632505,Tata Power
10-11-2018,130.07,130.63,129.21,129.97,519252,Tata Power
11-11-2018,129.53,129.915,128.44,129.14,351192,Tata Power
12-11-2018,128.8,128.914,126.52,127.28,541927,Tata Power
13-11-2018,127.65,127.84,126.36,127.8,439775,Tata Power
16-11-2018,127.36,128.29,127.15,128.01,443907,Tata Power
17-11-2018,128.01,129.6,128.01,128.95,571184,Tata Power
18-11-2018,129.71,133.51,129.71,132.72,935359,Tata Power
19-11-2018,133,133.51,130.33,131.84,620246,Tata Power
20-11-2018,132.4,132.91,130.89,132.8,829243,Tata Power
23-11-2018,132.7,133.819,132.21,133.67,1376245,Tata Power
24-11-2018,133.67,136.918,133.67,134.66,1509078,Tata Power
25-11-2018,133.98,134.53,131.02,132.85,1124870,Tata Power
26-11-2018,133.3,134.71,133.02,133.53,1157747,Tata Power
27-11-2018,133.5,136.51,133.5,136.48,1337998,Tata Power
30-11-2018,136.67,139.12,135.88,137.92,1476081,Tata Power
01-12-2018,138.86,138.95,137.35,137.53,1085929,Tata Power
02-12-2018,137.27,138.19,136.6,137.25,522322,Tata Power
03-12-2018,138.05,138.202,137.13,137.94,300284,Tata Power
07-12-2018,136.97,138.075,136.8,137,431123,Tata Power
08-12-2018,136.99,136.99,134.64,135.27,484262,Tata Power
09-12-2018,135.71,136.61,134.2336,136.58,673371,Tata Power
10-12-2018,135.51,136.92,135,136.16,499077,Tata Power
11-12-2018,135.96,136.57,135.49,136.29,484682,Tata Power
14-12-2018,136.65,138.27,136.65,137.81,731508,Tata Power
15-12-2018,137.25,137.81,135.39,135.64,524053,Tata Power
16-12-2018,136.52,136.52,134.174,134.82,471594,Tata Power
17-12-2018,133.97,134.37,132.73,132.86,480556,Tata Power
18-12-2018,132.92,133.87,131.66,133.47,645439,Tata Power
21-12-2018,133.31,134,131.48,131.55,411265,Tata Power
22-12-2018,131.22,131.34,126.89,127.15,1547900,Tata Power
23-12-2018,127.68,127.93,126.25,126.59,653733,Tata Power
24-12-2018,127.9,130.73,127.2,129.63,1366173,Tata Power
25-12-2018,129.13,129.9099,127.96,128.55,353441,Tata Power
28-12-2018,128.24,128.27,126.8,127.49,495466,Tata Power
29-12-2018,127.52,127.78,125.94,125.96,422230,Tata Power
30-12-2018,126.2,127.5,126.01,127.2,522829,Tata Power
31-12-2018,126.86,127.54,124.03,124.11,891385,Tata Power
01-01-2019,124.72,127.35,124.1701,127.02,819214,Tata Power
04-01-2019,124.72,127.35,124.1701,127.02,819234,Tata Power
05-01-2019,126.58,128.55,125.85,127.41,775426,Tata Power
06-01-2019,126.59,127.51,125.99,125.99,810690,Tata Power
07-01-2019,126.97,127.28,124.63,124.85,567926,Tata Power
08-01-2019,125.3,128.205,124.7,128.11,666850,Tata Power
11-01-2019,128.81,129.39,127.58,128.25,526801,Tata Power
12-01-2019,128.21,128.59,126.5,127.71,613331,Tata Power
13-01-2019,128.2,128.45,125.681,125.93,1098235,Tata Power
14-01-2019,132,135.37,129.25,134.59,2388121,Tata Power
15-01-2019,135.35,136.42,133.88,134.47,1352939,Tata Power
18-01-2019,135.08,136.35,134.875,136.33,678599,Tata Power
19-01-2019,136.41,137.9997,136.34,137.02,796688,Tata Power
20-01-2019,136.94,138.33,136.5,138.14,400178,Tata Power
21-01-2019,138.4,138.99,137.24,137.48,557044,Tata Power
22-01-2019,137.63,138.99,136.9275,138.41,406978,Tata Power
25-01-2019,139.15,139.96,138.61,139.33,432489,Tata Power
26-01-2019,139.13,139.68,138.72,139.06,441273,Tata Power
27-01-2019,139.47,140.53,139.01,140.44,556054,Tata Power
28-01-2019,140.59,141.06,139.28,140.41,628980,Tata Power
29-01-2019,140.43,140.81,138.86,139.42,599282,Tata Power
02-02-2019,140.14,141.75,140.01,140.88,1040080,Tata Power
03-02-2019,141.42,141.97,140.97,141.3,597334,Tata Power
04-02-2019,141.3,142.58,140.95,141.27,439436,Tata Power
05-02-2019,141.01,141.5499,140.05,140.76,532797,Tata Power
08-02-2019,140.47,141.269,139.02,139.8,401716,Tata Power
09-02-2019,139.39,140.085,138.55,138.88,354256,Tata Power
10-02-2019,139.07,139.3,137.56,138.9,402653,Tata Power
11-02-2019,138.01,138.56,136.58,137.42,554767,Tata Power
12-02-2019,137.76,138.24,136.25,136.86,533379,Tata Power
15-02-2019,136.71,137.76,135.8501,136.99,683968,Tata Power
16-02-2019,136.39,139.47,136.105,138.42,735568,Tata Power
17-02-2019,138.31,139.16,137.28,137.37,361248,Tata Power
18-02-2019,137.43,137.5,136.31,136.62,511646,Tata Power
19-02-2019,136.73,136.73,134.38,134.76,989587,Tata Power
22-02-2019,134,134.14,132.27,133.9,1155550,Tata Power
23-02-2019,133.7,134.28,132.09,132.12,595616,Tata Power
24-02-2019,132.51,133.71,132,133.62,439451,Tata Power
25-02-2019,133.62,133.92,131.2,131.2,467719,Tata Power
26-02-2019,131.68,133.37,131.68,133.1,460399,Tata Power
01-03-2019,131.3,133.94,131.3,133.64,574882,Tata Power
02-03-2019,133.84,134.0899,132.01,133.3,781282,Tata Power
01-03-2019,132.89,134.44,132.08,133.52,1016962,Tata Power
02-03-2019,133.2,136.23,133.03,135.97,944474,Tata Power
03-03-2019,136.76,138.39,135.21,138.13,806003,Tata Power
06-03-2019,139.34,139.34,137.26,137.42,614561,Tata Power
07-03-2019,137.34,139.1,136.38,136.81,773000,Tata Power
08-03-2019,137.24,139.88,136.74,139.84,904744,Tata Power
09-03-2019,138.72,139.75,136.06,136.99,700614,Tata Power
10-03-2019,136.35,137.88,135.7,135.81,869440,Tata Power
13-03-2019,136.41,137.2,133.76,133.88,1283475,Tata Power
14-03-2019,134.35,137.05,133.8,136.98,684398,Tata Power
15-03-2019,134.76,137.95,133.14,136.51,1117749,Tata Power
16-03-2019,134.52,137.15,134.4,135.43,1085856,Tata Power
17-03-2019,136.84,139.03,135.69,138.79,718959,Tata Power
20-03-2019,138.5,142.85,138.49,142.57,900616,Tata Power
21-03-2019,143.85,145.08,143.33,144.02,908300,Tata Power
22-03-2019,144.71,145.2,141.3,141.78,864020,Tata Power
23-03-2019,144.15,146.61,143.64,143.78,1624932,Tata Power
24-03-2019,144.25,145.13,142.475,145.04,958263,Tata Power
27-03-2019,145.16,147.52,144.86,147.46,464831,Tata Power
28-03-2019,148,149.23,146.75,148.78,664318,Tata Power
29-03-2019,149.33,149.33,146.95,148.03,490773,Tata Power
